doc_id,dominant_topic,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8
296,5,4.902403941776319e-4,6.716592371993501e-4,5.094848955368612e-4,0.0018401949812881435,0.991502138570031,0.00348741030079437,0.0013185019054621921,1.8036971550958183e-4
297,4,0.023735654021786137,8.56703681296122e-5,0.10607425380734718,0.8302584974965819,0.03382900893437061,0.0054070857520137775,1.0312670517304143e-4,5.067029145980205e-4
298,7,3.1218395463643783e-4,5.435755100849168e-4,2.2455301872230084e-4,9.80452159693258e-4,0.24815232049800168,0.0024171507283959567,0.7472773864586051,9.237767186031243e-5
299,7,8.146110030589912e-5,9.104499850485203e-5,6.940433469913385e-5,2.9215543308718276e-4,0.012002404392383443,0.018369697232744082,0.9690639561189451,2.9876389330872483e-5
300,6,3.50726001373486e-4,2.3089191820907162e-4,6.975026907972325e-4,6.515834798895753e-4,0.002258242011644633,0.9954904103036171,4.437498476337954e-5,2.7626860970646677e-4
301,5,5.458877144706869e-4,8.574108150041371e-4,6.082168849502182e-4,0.0019008634372995887,0.9838464093543524,0.010586224235450761,0.0014047780724346503,2.5020948603724977e-4
302,1,0.5659683510346415,1.625971464627848e-4,0.08920285161977992,0.3222623003753032,5.465188619427438e-4,0.019811614807069264,7.07993452241397e-6,0.002038686220278356
303,7,4.1282805670883236e-4,6.978996132068555e-4,3.1923732315688124e-4,0.0012830373357964678,0.3107412917261518,0.004198692630210272,0.6822176324373436,1.293808774246504e-4
304,4,0.4011356618321941,0.0012461439569329239,0.10397689395879481,0.4725677443613359,0.017441906886352984,0.0023393025951974006,8.128526722392401e-5,0.0012110611419675543
305,4,0.17906402675419916,1.552698584695072e-4,0.12630139506875113,0.6426574888111931,0.0020520208921083346,0.04589613149994791,0.0012346229131084715,0.002639044202222383
306,4,0.08983266050609863,1.1101913939111103e-4,0.03173925501195238,0.8018068316353194,0.01589321254177783,0.059591321172172536,8.429836604521005e-5,9.414016272427202e-4
307,5,0.00247303426074534,6.296251598031989e-4,0.0018851588356069253,0.01599830129192289,0.9663646813539967,0.010945949828347163,0.001301794303300856,4.014549662769392e-4
308,4,0.10116049704219483,1.4340724233323675e-4,0.01095892165565038,0.7940252160888225,0.03238719048930961,0.0605595632805883,1.0988368382953478e-4,6.553205172715025e-4
309,6,2.020876450643339e-4,1.6476783512651272e-4,3.489579856623686e-4,3.581410006657558e-4,0.0012690907958263194,0.997507641791649,2.9463812672200312e-5,1.1984913333382454e-4
310,4,0.09509830911959001,0.0010765178437237926,0.0030685551842997206,0.4855811149538518,0.1436527764311282,0.26978645293095904,4.7107485443312883e-4,0.0012651986820144691
311,4,0.0043426733227400005,0.001042996828910839,0.002827338034925722,0.6736426394632729,0.19111117214392978,0.1265091872490218,2.106453250082806e-4,3.133476321915777e-4
312,4,0.09170616059797339,9.728573165136546e-5,0.002389629233706202,0.7185317792442945,0.16649854835413921,0.018651318372638274,0.0011727411470651482,9.525373185321628e-4
313,4,0.011040550434257524,1.5786771285912302e-5,0.024352323512879567,0.9487361592340467,0.012063544895235725,0.0034991449278095207,5.697496513936247e-5,2.3551525934556284e-4
314,4,0.09145957276897868,0.0022339996885921997,0.05599927411251369,0.6107185256084351,0.17714152536333236,0.00834581471117331,2.0201604774104957e-4,0.053899271699233635
315,4,0.014000595981890919,0.0022612270653769723,0.05282323368857874,0.7377964267179622,0.18753969603086737,0.004660106548345492,2.1363370912550825e-4,7.050802578526341e-4
316,6,1.5906248783001514e-4,8.37637562409819e-5,2.523752159007407e-4,2.4088336179841686e-4,3.942008768022604e-4,0.9987811764647622,1.0548425556983042e-5,7.798941110776506e-5
317,4,0.20813232872440662,1.983875735553789e-4,0.017879685295619167,0.45024560335213615,0.11651074158737064,0.20596645511055267,1.3431375213698613e-4,9.324846042225149e-4
318,4,0.22495071378246534,3.569059513983952e-4,0.04992196663643539,0.40877180252171763,0.11813449091472594,0.1968207348723893,2.3750951342356436e-4,8.058758074442695e-4
319,4,0.08006190716758932,3.9519913018588995e-4,0.004187598166560966,0.6100052362539967,0.12888232696459037,0.17445644280445227,8.947294117002677e-4,0.0011165601009244135
320,4,0.1881452127356434,1.7640161635246477e-4,0.027171321847448363,0.6249986171667208,0.15482919464534228,0.0019150883184741632,1.488913730896721e-4,0.0026152722969291363
321,4,0.4028565593625217,1.850914641057094e-4,0.0031397711960230628,0.405200152398879,0.1261893190139702,0.06148284902392334,4.500177853863688e-4,4.962397551907572e-4
322,6,0.0015198592935166898,0.0010435401162116518,0.0028750531890189947,0.0014599513771517785,0.006367512232094097,0.8657932576826871,9.87703106648337e-5,0.12084205579865463
323,1,0.46402299688961796,2.659098892687136e-4,0.010335733646781071,0.33117144628464895,0.10903398491665287,0.08401331797861575,1.75262571952785e-4,9.813478224617266e-4
324,4,0.0303210577266881,0.001475241661631081,0.37660593369081946,0.39452820110514547,0.08407877192465524,0.11042369958822346,1.6276573900429682e-4,0.002404328563832804
325,4,0.0420867313000875,0.007384133434367245,0.3681288064094376,0.39426835286655626,0.06814197811937983,0.11814721274324756,1.624456659979014e-4,0.0016803394609256816
326,4,0.25369714686145267,2.1433679978272784e-4,0.04078539296852689,0.5781279915980295,0.11810017290302875,0.008064978329386383,1.530430971127236e-4,8.569374426802149e-4
327,4,0.2500786384490708,3.03996358500068e-4,0.10509010394332598,0.5563846180602373,0.07564884349998977,0.010683606433808621,1.1466653145883411e-4,0.0016955267236085857
328,4,0.0503584431072644,2.2673569743948097e-5,0.0014339279079114838,0.835576216922746,0.11124059828571417,0.001030815961462235,1.5293172067855148e-4,1.8439252447874626e-4
329,5,6.369245013241013e-4,0.0010169154028427541,7.671707685507144e-4,0.002023891189580997,0.9369596536121774,0.05450209597544701,0.0037619192809844396,3.314292690926982e-4
330,5,0.2812116673006164,0.08313166447175019,0.005230647225534222,0.03005851178979502,0.4146482797148733,0.10581807573744657,9.750289822479304e-4,0.07892612477773628
331,4,0.038368936971710343,1.0327803557452242e-4,0.014244260415899473,0.7481144198337186,0.18932796267656296,0.009091572820672762,1.9146241871354178e-4,5.581068271481678e-4
332,4,0.007761028955850631,1.8892007293181942e-5,0.0013308777039678329,0.7502577697332121,0.11628198968793121,0.12398708600558733,1.538014109651096e-4,2.085544951925968e-4
333,4,0.34874714441458265,2.4570403211932593e-4,0.06349136928010843,0.37869052997801045,0.20472133610478116,0.0025822114206486813,1.4361610854613844e-4,0.0013780886612032724
334,1,0.5595128209044415,4.7195278174164617e-4,0.025692729130244847,0.07763563612637418,0.30069704449420814,0.035137489619177766,1.4555473774826875e-4,7.067722060631286e-4
335,4,0.003962151995135686,4.929199430199772e-5,0.01875494032544092,0.6651804002299685,0.13715565384544431,0.17434012142580393,1.6243724981963937e-4,3.950029340853187e-4
336,4,0.00802557902046757,8.590848126067914e-5,0.04774767945068709,0.6890602975458572,0.11477919877348672,0.1396634374547791,1.4148048981354634e-4,4.964187836481696e-4
337,1,0.5085220005233607,0.005665616321756156,0.15341247754280063,0.14438385550606941,0.06336134174815229,0.12347885681985195,9.959179432461557e-5,0.0010762597436841023
338,4,0.0035043902581869853,8.03498520041724e-6,0.003034308850348331,0.8426249388426275,0.14942459171341,0.0011295216505108475,1.775102401309982e-4,9.670345958561568e-5
339,6,4.2659473938561304e-4,3.001887285316597e-4,7.253746386143616e-4,8.173194482153268e-4,0.002757954767932793,0.9946941256509618,5.975505970288144e-5,2.1868696665484853e-4
340,5,5.914776771908458e-4,7.852053930828114e-4,6.139630076839105e-4,0.002165652703227773,0.9900771047762736,0.004038733223475365,0.0015154433180922992,2.1241990097406398e-4
341,4,0.25250257510241947,2.7333969782852494e-4,0.130707240060744,0.4650744790450921,0.015868964661426156,0.13307044471352691,7.2255939616091e-5,0.0024307007793464524
342,1,0.407225988120996,2.896635272124038e-4,0.00678840383067921,0.31779843263163854,0.23096367619998678,0.0180110159482763,1.482187641173162e-4,0.018774600977093485
343,5,4.67860547894629e-4,6.511550145945404e-4,4.8191040354986887e-4,0.001737590779573917,0.9918744807868488,0.0033268773556233877,0.0012859058617315368,1.7421925018293183e-4
344,1,0.5410061064604189,1.7507864100630672e-4,0.014078500766549653,0.38245667274822726,0.02637605270925854,0.03456893123841338,7.439617712709162e-5,0.001264261258998932
345,1,0.4815335836184752,0.009753553220925843,0.08183946616908787,0.2756152984636354,0.07101990682563579,0.02957875389339173,0.04426323505805239,0.006396202750795761
346,6,0.0011130773594792951,2.1821700970427502e-4,0.005594084598023987,0.004087061853520939,0.0016499563979380184,0.9869675306720969,3.0303665589827768e-5,3.397684436462862e-4
347,5,5.272564741074213e-4,7.264036971478975e-4,6.197280877326555e-4,0.0019258256847860824,0.9904313409899714,0.004256984056950623,0.0013081752131233698,2.0428579618087225e-4
348,3,0.3169720788220872,0.0033510315036818644,0.5113498446875705,0.0723803529045966,0.07559432189738673,0.016200489699362584,1.87500000564902e-4,0.003964380484749823
349,6,0.0024296000544544827,0.0018704089211868133,0.30263268335851334,0.008611640052714566,0.07709839203699387,0.6055925573409042,3.3977011573577495e-4,0.001424948119497404
350,4,0.2639800148586712,9.820229623597375e-5,0.001938784550602308,0.6010208743788551,0.08536301686851185,0.04625320243221499,9.24448026161099e-4,4.2145658874787647e-4
351,5,4.605042576059679e-4,6.700239859549982e-4,4.897860288387125e-4,0.0017195802731560957,0.991214042058719,0.004015055034111957,0.0012525844454734526,1.7842391614048323e-4
352,4,0.3411167671858111,8.665949750370066e-5,0.003380323931303753,0.6259606459490848,0.021117117120271034,0.0074451780414859165,9.186566008294085e-5,8.014426144569989e-4
353,6,4.354784165063855e-4,5.900761687088644e-4,6.784335101826753e-4,0.001079863299012472,0.049499832953508946,0.9470314671340855,3.779757913045085e-4,3.0687272669086864e-4
354,7,1.957429677481807e-5,2.323567064730864e-5,1.0931484681295806e-5,4.757644638696922e-5,0.0013217742489229117,1.6069952047279083e-4,0.998412376862703,3.831469410286927e-6
355,4,0.10830336100571489,1.2018455669615246e-4,0.0032210882617152393,0.6473433959667516,0.13469549358403027,0.10507054758560821,7.684131927349001e-4,4.7751584674856533e-4
356,1,0.5286461457579994,0.002563258237872808,0.0019028666968209811,0.32091399160342227,0.01872473725867368,0.12642812365475897,9.147583697222657e-5,7.294009534799226e-4
357,8,0.010007661412884485,3.235553151929503e-4,0.04689656900001605,0.0024517433395798076,6.635493318558538e-4,0.08945231122154246,6.014212708506095e-6,0.8501985961662198
358,6,7.987165186373379e-4,1.9049434579165986e-4,0.011065802863414112,0.0021470007550140544,8.97360587038826e-4,0.9845848504942047,1.5439891253746324e-5,3.0033454464484434e-4
359,6,2.0348518696693466e-4,1.2795941345910457e-4,3.1233120596312535e-4,3.324529500434363e-4,7.441849835105993e-4,0.9981504374720757,1.899499792931749e-5,1.101537900510674e-4
360,6,1.3840742151754245e-4,1.1460169742634691e-4,2.5217551694217563e-4,2.2978207866084134e-4,5.850140579354892e-4,0.9985801603606963,1.5319751801241304e-5,8.453911502025104e-5
361,6,9.195653818096846e-4,6.28080768075834e-4,0.0023186869407792322,8.29432076681399e-4,0.0015203365026943158,0.9206371366847544,2.8787677941558937e-5,0.07311797396726342
362,6,1.9624594434228636e-4,1.4989181606601094e-4,3.320742234499978e-4,3.328176014151976e-4,8.293616055748609e-4,0.9980253472288083,2.141581883261559e-5,1.1284576151057832e-4
363,6,2.155029532424021e-4,1.740672367582564e-4,3.8238143939909084e-4,3.924124287929094e-4,0.001338961233160363,0.9973378308086914,3.1707551020727845e-5,1.271363489344664e-4
364,6,3.4200916735094603e-4,2.7963238986655975e-4,5.763147973297118e-4,6.57439238987597e-4,0.0030544279649064752,0.9948338645300583,6.372396188569738e-5,1.9258794961446977e-4
365,6,5.610853584475011e-4,5.984477488512778e-4,8.540879189666402e-4,0.0013434316600006476,0.03073695140075698,0.9652368258569473,3.250443182081999e-4,3.4412573782117767e-4
366,6,2.635318670969752e-4,1.8177549941212763e-4,0.0011332661900242842,4.4797982284874204e-4,7.304871689591998e-4,0.9970601972552227,1.6558102980269948e-5,1.6620409345503116e-4
367,6,1.3916159853784275e-4,1.1698203827467187e-4,2.4230444882295262e-4,2.3685982654278394e-4,7.046961136828825e-4,0.9984540811773404,1.8203508744922205e-5,8.771128805371685e-5
368,1,0.5027989017295629,0.0024690183671655123,0.0017631899865733526,0.31452312850140063,0.06492033125598311,0.11264896651669981,1.25545631645478e-4,7.509180109693241e-4
369,6,3.448281825286286e-4,2.4705199143996157e-4,5.955484465936409e-4,6.284274040932988e-4,0.0017564664675298988,0.9962059517483279,4.1510985032467994e-5,1.8021477445381224e-4
370,6,3.5482154278214037e-4,8.308706747474052e-5,6.512732715093314e-4,8.507732324882355e-4,0.00055152395893725995,0.9973778120577216,1.291405795788058e-5,1.1779481112943423e-4
371,6,1.2723823133560427e-4,9.640238609797033e-5,2.217714316987411e-4,2.1061621815835654e-4,4.8768038598738083e-4,0.9987663235075466,1.3102630462475818e-5,7.686520871341224e-5
372,6,2.87236888659283e-4,2.0995632321095525e-4,5.074968922162755e-4,5.20581358620251e-4,0.0014406939705323056,0.9968445157844177,3.454201685674825e-5,1.5497676548620554e-4
373,8,0.22316927632443118,0.0037171345584480287,0.010286049099531042,0.011398924747746213,0.010694197421288042,0.2378759731253924,1.3871965134933152e-4,0.5027197250718138
374,5,6.646269555024484e-4,9.602804631217371e-4,7.893869013276665e-4,0.0023164067730986272,0.9766960873468605,0.016801242057593053,0.0014738784786928526,2.980910238031133e-4
375,6,3.669683868850686e-4,2.9560796325748347e-4,6.258064980476692e-4,7.029493247163339e-4,0.002968837781186554,0.9947767285480628,6.351486533027772e-5,1.9958663251437545e-4
376,4,0.17461971059450457,1.6098297798510558e-4,0.022417016684550848,0.6804036887149931,0.12039545667851491,8.196218042649263e-4,5.556734028573936e-4,6.278491423291065e-4
377,6,2.356636191039755e-4,1.8564073872262045e-4,4.1223142033458327e-4,4.126862590861568e-4,0.0011169368611237942,0.9974758171266138,2.7925627909366315e-5,1.3309834710590107e-4
378,6,1.951813668903112e-4,1.5434341654476416e-4,3.6472378686422895e-4,3.2723828517658795e-4,7.706846220489954e-4,0.9980552780793213,1.9689459555726966e-5,1.1286098359832108e-4
379,6,2.311472199072964e-4,1.793607252772344e-4,4.0292971267127345e-4,4.032205198892149e-4,0.0010643423416668329,0.997561637835742,2.6792092288283447e-5,1.3056955255709681e-4
380,6,3.395742403879793e-4,2.7516966376253275e-4,5.883214522085753e-4,6.269146429871777e-4,0.002338901542704826,0.9955923742235249,5.2790277051893174e-5,1.8595395737281277e-4
381,6,3.4206491081767307e-4,2.786521993344803e-4,5.932225525687233e-4,6.365871473148228e-4,0.00239262128856803,0.9955188559070551,5.3056124846580876e-5,1.849398694936906e-4
382,6,0.0022128161523307078,1.4036733270432068e-4,0.0018165250521284875,0.010422225158620842,0.002605537882063519,0.9824459956048779,5.38896580381541e-5,3.026431592362945e-4
383,6,0.00062059865401266985,2.5743844664005114e-4,0.004791139156154675,0.001431649597787391,0.0011185736092870868,0.9914724071822592,2.1806028720549472e-5,2.8638732513830856e-4
384,6,3.365582961434837e-4,2.6084412290517045e-4,5.801018677948801e-4,6.172248384688581e-4,0.0020505990567084636,0.9959243263208515,4.7210996635187705e-5,1.8313450049162078e-4
385,6,2.2787119355318052e-4,1.935102032643013e-4,3.93331089647226e-4,4.0985098595802124e-4,0.0014813080422561471,0.9971248634366553,3.514965167093265e-5,1.3411539699512587e-4
386,6,1.837843965613294e-4,1.513898577787836e-4,3.188426269829119e-4,3.1655661231348855e-4,9.607214469310476e-4,0.9979341579537804,2.400127033809715e-5,1.105458353146328e-4
387,6,3.7332537077633214e-4,3.085944558595218e-4,6.415044205207596e-4,7.107555790815381e-4,0.003150617260523009,0.994543118354825,6.683435168771422e-5,2.0525020672649305e-4
388,6,2.0891655031321572e-4,1.6623256601049421e-4,3.700625768155861e-4,3.629319194185122e-4,9.871102539431248e-4,0.9977576088967611,2.4971232520096634e-5,1.2216600421758122e-4
389,6,3.7367580627066516e-4,3.293164902862393e-4,6.285797897754382e-4,6.363791679901102e-4,0.002223673527646225,0.9955482236180891,5.1125725558031126e-5,2.090258743850162e-4
390,6,1.1503217295484315e-4,9.975245635529446e-5,2.0830751962158263e-4,1.9217243923011685e-4,5.316570181567196e-4,0.9987649074027944,1.4073643828624102e-5,7.409734705811458e-5
391,6,1.8261643691491167e-4,1.3300813770059482e-4,3.116854097185141e-4,3.0270108783595086e-4,7.024782027687345e-4,0.9982457179347418,1.8224233390827556e-5,1.0356855692790698e-4
392,6,2.489826538407829e-4,1.9805279682646158e-4,4.3233712321231934e-4,4.357970806595111e-4,0.0012817005352650092,0.9972249489046529,3.384819531647705e-5,1.443327102271554e-4
393,6,3.5660024063401076e-4,2.6976567299730235e-4,6.135548309013086e-4,6.570344597456238e-4,0.0021387454900898585,0.9957250895656361,4.907135126182884e-5,1.901383887345756e-4
394,6,8.117815731107201e-4,2.1769941160483476e-4,9.057733401223796e-4,0.0024377331864299926,0.002791332307892804,0.9925296612184,5.94872384847527e-5,2.465317239546807e-4
395,6,3.622113250419881e-4,3.767735949838193e-4,6.050053275080625e-4,7.517356042730009e-4,0.007856931983182158,0.9896947808254001,1.3218619666128834e-4,2.2037514294956948e-4
396,8,0.04282253870566639,2.4435234863231034e-4,0.0016459423739613797,0.2473363918957722,0.05573716587036025,6.095779783949209e-4,7.203741368480304e-5,0.6515319934135277
397,6,3.347931690217004e-4,2.6727508791739594e-4,5.820776934195981e-4,6.122983202713772e-4,0.0021493281902145484,0.9958206461674899,4.9201154784918605e-5,1.843802168800605e-4
398,8,8.970134177291741e-4,3.0984909944325323e-4,0.060013603466457156,7.893030774821479e-4,3.969435000826698e-4,0.17589723192948797,3.984177932056561e-6,0.7616920713313855
399,6,1.8971188505805434e-4,1.4775426543508897e-4,3.28378133902801e-4,3.2223483929484686e-4,8.207424903471978e-4,0.9980597491958493,2.1195028501343954e-5,1.1023416161075767e-4
400,6,1.5690639980913483e-4,1.2906377518863408e-4,2.706187088724266e-4,2.631311799712818e-4,7.43548599205736e-4,0.9983169378633358,1.9132779097450253e-5,1.0066069451895376e-4
401,6,3.797302151958679e-4,2.1889300319588201e-4,5.899191650958675e-4,7.22400529345833e-4,0.0015810011120166072,0.9962729825775811,3.6654329447710986e-5,1.9841906812182486e-4
402,6,2.627725813284851e-4,2.072806652364412e-4,4.6041499040609245e-4,4.673083394793444e-4,0.0014515508272562314,0.9969647664212152,3.613469966939032e-5,1.4977147540865338e-4
403,8,8.953504236480377e-4,3.3115666085008157e-4,0.06238096070255924,8.253323662883675e-4,6.25914383901824e-4,0.17287829568100202,6.091162525175881e-6,0.7620568986192253
404,6,2.1508753864615975e-4,1.5658948106729795e-4,3.829546483695126e-4,3.7986551994011793e-4,9.061646358522736e-4,0.9978145859591974,2.2893537153075237e-5,1.2185867977407871e-4
405,6,3.4775283329555756e-4,2.029001683656235e-4,5.493003766555681e-4,6.609066164473455e-4,0.0014060953719094555,0.9966165510266198,3.363181322762228e-5,1.8286179347951894e-4
406,6,3.502126109132337e-4,3.3277737533139495e-4,5.956510591639776e-4,6.973289902488234e-4,0.005030015781834281,0.9926915226430015,9.551314263951171e-5,2.0697839686650106e-4
407,6,2.0305010056059276e-4,1.1892327611760479e-4,4.2469197177265154e-4,3.671375304502054e-4,6.410078431589079e-4,0.9981215810618969,1.6022718288379137e-5,1.0758549775449738e-4
408,6,2.829521234253994e-4,2.000034984497407e-4,4.8337049910943423e-4,5.087827438183886e-4,0.0012557833087840904,0.9970889564408619,3.090497024023187e-5,1.4924641531130286e-4
409,6,2.256252837394227e-4,1.7503919791143777e-4,3.9213644624040304e-4,3.9254997906572304e-4,0.001043398827493849,0.9976180822830912,2.605261495617305e-5,1.2711536750124576e-4
410,6,2.468608243666252e-4,2.0623647490260115e-4,4.186781774592915e-4,4.410335340231985e-4,0.0017949487473796614,0.9966933938169651,4.006843241076739e-5,1.5877999249227072e-4
411,4,0.21057815109079614,5.4398143563656436e-5,0.0019193873245809544,0.71457212236412,0.07090797581863059,0.0013223339527092468,1.4423029066050363e-4,5.014010149392842e-4
412,5,5.905559222024394e-4,8.135389639167548e-4,6.881220222963011e-4,0.002236979268436106,0.9684479313549008,0.02566399774749227,0.001275362887092857,2.8351183366218845e-4
413,4,0.21096024809872074,1.295192798310669e-4,0.02838311922865786,0.734840235439448,0.01075333522752654,0.001987220894512929,4.8460864984946605e-5,0.012897860966317601
414,5,4.424850853049916e-4,6.431627264041632e-4,4.3151501946342126e-4,0.0016776005103964634,0.9893576539638445,0.003376899080573665,0.003911054801220197,1.5962881279281207e-4
415,4,0.004491559404210288,9.031610461286585e-6,0.02014612290074271,0.9537130140500203,0.01998781021926098,0.0014292607546638472,6.687679155974226e-5,1.563242690816168e-4
416,5,4.2487937887196827e-4,6.068422835869627e-4,4.580827387528142e-4,0.0016134599744006967,0.9916845759246217,0.0038842095547967598,0.0011613751273517401,1.665750176171116e-4
417,4,0.19903313703319095,2.874480390792805e-5,0.0017467451196543466,0.7812952193149637,0.006292084303159632,0.010564811690767385,7.455900036316297e-4,2.936677307241284e-4
418,5,5.40458985695337e-4,7.17955404605749e-4,5.671803438800907e-4,0.001999805693774007,0.9897565360312484,0.0049798450846335225,0.001235187614921874,2.0303084124178488e-4
419,4,0.08368505184855522,4.789000874745044e-5,0.007015172880186569,0.8762513590955172,0.021030043079201668,0.011431927421015382,8.382825118496387e-5,4.547274155915388e-4
420,5,4.4891874519148694e-4,6.63658299384201e-4,4.571859014001258e-4,0.0016566073194042871,0.9877490822224226,0.005826460870160004,0.0030209334446001036,1.7715319743665257e-4
421,4,0.36353710278004325,9.717846939028642e-5,0.0012821507143527314,0.5210724401815374,0.11283319232813337,6.372373099659968e-4,1.3391832013112085e-4,4.067798964455244e-4
422,5,4.3896586884463755e-4,5.976257861097285e-4,4.5382282595642483e-4,0.0016812974839167368,0.9927119679276474,0.0027738439006951767,0.0011826296792977805,1.598465275323926e-4
423,6,3.2483266061902774e-4,5.868247502303971e-4,5.264702183676764e-4,0.001044890084211323,0.24166738239549398,0.7549932851396322,5.736072615842347e-4,2.827074898615293e-4
424,4,0.009458934145236542,6.672168645655688e-5,0.09456632473551779,0.8395338788715249,0.05018656297255355,0.005751167544738269,9.712564947251642e-5,3.3928439449963616e-4
425,5,4.930657029312822e-4,6.748099360750477e-4,5.354238711875568e-4,0.0018543997655868785,0.990521272441206,0.0044756144755614515,0.0012567962649565052,1.8861754249581354e-4
426,6,2.4012104123865194e-4,2.0401465549281866e-4,4.364578353314468e-4,4.3496113919326156e-4,0.0016046073343485517,0.9969006892971637,3.751842021695633e-5,1.416302770150352e-4
427,5,4.410005064058885e-4,6.19508339724032e-4,4.5783389408093905e-4,0.0016482501408580943,0.9917053854804865,0.003800659057373939,0.0011575096048443026,1.6985297622671263e-4
428,4,0.002919638998166737,1.632936108401363e-6,0.0014183350116620417,0.9743695621551324,0.019874857183476452,0.0012933118550624532,7.513887106133313e-5,4.752298933013666e-5
429,4,0.4112214183245605,1.0137380063576029e-4,0.0063816769858670115,0.5365552529820309,0.018424970380216014,0.026726323319865648,7.920520264692562e-5,5.097790041771426e-4
430,5,5.266907454858876e-4,7.480593280521217e-4,5.54787065100728e-4,0.001925583288071938,0.9902674487833579,0.004425893481509117,0.0013517293382352272,1.9980797018707698e-4
431,6,2.12924620737761e-4,1.678627690918146e-4,3.77710235226676e-4,3.7187035430814034e-4,9.999114323374027e-4,0.9977218663990025,2.5244237952417242e-5,1.2260995134375784e-4
432,4,0.10986754665469073,2.4514632706600846e-4,0.32067782987746835,0.5379192617039992,0.007118968252368883,0.0011211455481854834,3.3339538616713934e-5,0.023016762097604632
433,5,4.048655676981302e-4,5.940573547439876e-4,4.580560255600227e-4,0.001544193796893769,0.9914047644300223,0.004325919685626696,0.0011031133511012893,1.6502978835448152e-4
434,1,0.5138638990454937,1.768305082439446e-4,0.0495454152482118,0.3873535589248588,0.04603562066920113,7.203541315356366e-4,0.0017102017340744904,5.941197383807751e-4
435,5,7.781872830995988e-4,0.0011526052522746995,9.043169750556707e-4,0.0023940135993502152,0.9199270621920126,0.07307011195715783,0.001357579845169034,4.1612289588074833e-4
436,5,4.6842343523763444e-4,6.396514449843045e-4,4.852249252420236e-4,0.0017751478554049892,0.9919781198756128,0.0032330600050928435,0.0012485005179798195,1.7187194044537187e-4
437,4,0.2124400781443729,4.546785237325794e-5,0.001873572946510378,0.7376201189336673,0.04636372935586586,0.0010194802505102542,1.2430937139238719e-4,5.132431453079235e-4
438,5,4.993984578641325e-4,7.142553670246752e-4,5.373944437917831e-4,0.0018410761869877825,0.989939499052584,0.004936300229190329,0.001335269372882925,1.9680688967488083e-4
439,4,0.12804478729602242,0.0013350915635662144,0.013470141927590313,0.8261802326513946,0.023382638981546085,0.001791639842038015,8.324855326869023e-5,0.005712219184573459
440,6,2.030677859955462e-4,1.783931100523425e-4,3.4555022488372674e-4,3.6629278339308727e-4,0.0014711668050134625,0.9972781878507777,3.426072894366857e-5,1.2308071094059033e-4
441,5,4.341437801519135e-4,6.210933840737849e-4,4.615511776284346e-4,0.0016334210994769633,0.9907282663357935,0.0047896817775551145,0.0011577660814247482,1.740763638960635e-4
442,4,0.24485043754640584,9.650532500565879e-5,0.03372129103258096,0.7048937896533078,0.013813285203956228,0.0017880472017661115,6.592090450908577e-5,7.707231324685416e-4
443,4,0.22856725394682884,3.338153989746205e-4,0.0027698991167956475,0.6073779649274647,0.018729774403216676,0.05713853766470567,8.928203849860918e-5,0.08499347250351506
444,5,0.0011988564932200877,0.0013692306020416864,0.0013248016466798644,0.0025200199633512686,0.9801044404590133,0.006114574866632446,0.0011308058105601714,0.006237270158500919
445,6,5.195100981175653e-4,3.9300550038085517e-4,7.257784330239773e-4,4.2560877753497104e-4,0.0010297767451595738,0.973878581039965,2.220853702849178e-5,0.023005530868789318
446,4,0.0871669511592479,1.9488206464809583e-4,0.02910658593447895,0.8351318054901143,0.04099644216771516,0.003629736332476845,1.1440252755039832e-4,0.003659194323767847
447,5,4.942731686595535e-4,6.363459593095059e-4,5.299936484825313e-4,0.0019000992267796612,0.9915926675797622,0.003449502935073132,0.0012165093268674174,1.8060815506641407e-4
448,4,0.18107915525093224,0.001861384029440379,0.24382491900552375,0.5134194300746623,0.05568131041643806,0.0026123689140186055,1.1574873167495793e-4,0.0014056835773099275
449,6,5.480776562604649e-4,4.132977925668808e-4,0.0028286085511120755,0.0010380669404666612,0.002571813363255063,0.9922434083169065,4.96158310222174e-5,3.071115484108257e-4
450,5,4.6292991011533666e-4,6.588078548688239e-4,5.197933746835026e-4,0.001726884646103568,0.991999813463684,0.003203067433695039,0.001254044387650658,1.7465892919871974e-4
451,6,0.008113724963811422,0.0019115595649774131,0.00532882725236016,0.02316629126228646,0.002290892443323414,0.95822687597452,5.632945398859011e-5,9.054990847329292e-4
452,4,0.35045157847268893,1.7071807705624202e-4,0.006383186196812279,0.5261591002554619,0.11540441234258686,6.5078313738401e-4,1.8975466501931025e-4,5.904668529905052e-4
453,5,4.5771968054616503e-4,6.712134889950645e-4,4.6766256452827627e-4,0.001695371634865156,0.9909031648053092,0.0034424149131844443,0.002193879287234369,1.6857362533659602e-4
454,4,0.06886868890908499,9.913469732890166e-5,0.0361283780846781,0.8282612513627008,0.06423360119952391,0.001627729253548079,1.4723303925116504e-4,6.339834538843759e-4
455,5,6.566698860029781e-4,0.0010320681345835482,8.391247960097793e-4,0.0022983349074276152,0.9189122771373859,0.07448282316507439,0.001415636789658753,3.630651838573791e-4
456,6,3.329917688864915e-4,2.548911431939428e-4,5.803843348115676e-4,5.980491466280541e-4,0.0018632031007302448,0.996150094506252,4.335242500189333e-5,1.7703357449629347e-4
